"NombreMunicipio","CodigoMunicipio","Ubicación","NombreRegion","CodigoRegion","Anio","CausaMortalidad","TipoPoblacionObjetivo","NumeroPoblacionObjetivo","NumeroCasos"
"Jericó","05368","POINT (-75.786118 5.791557)","SUROESTE","8","2018","Suicidios","Poblacion total","13,647","0"
"La Ceja","05376","POINT (-75.431681 6.030682)","ORIENTE","7","2018","Suicidios","Poblacion total","64,878","6"
"La Estrella","05380","POINT (-75.643382 6.157644)","VALLE DE ABURRA","1","2018","Suicidios","Poblacion total","71,567","3"
"La Pintada","05390","POINT (-75.606525 5.747143)","SUROESTE","8","2018","Suicidios","Poblacion total","8,127","0"
"La Unión","05400","POINT (-75.361241 5.973832)","ORIENTE","7","2018","Suicidios","Poblacion total","21,479","2"
"Liborina","05411","POINT (-75.811313 6.67786)","OCCIDENTE","6","2018","Suicidios","Poblacion total","10,023","2"
"Maceo","05425","POINT (-74.673429 6.530691)","MAGDALENA MEDIO","3","2018","Suicidios","Poblacion total","8,217","0"
"Marinilla","05440","POINT (-75.334772 6.173718)","ORIENTE","7","2018","Suicidios","Poblacion total","64,640","0"
"Medellín","05001","POINT (-75.564739 6.253104)","VALLE DE ABURRA","1","2018","Suicidios","Poblacion total","2,427,133","185"
"Montebello","05467","POINT (-75.524621 5.945694)","SUROESTE","8","2018","Suicidios","Poblacion total","6,662","2"
"Murindó","05475","POINT (-76.82131 6.981328)","URABA","9","2018","Suicidios","Poblacion total","4,902","0"
"Mutatá","05480","POINT (-76.436928 7.245319)","URABA","9","2018","Suicidios","Poblacion total","13,991","3"
"Nariño","05483","POINT (-75.176323 5.609727)","ORIENTE","7","2018","Suicidios","Poblacion total","10,154","2"
"Nechí","05495","POINT (-74.775013 8.095003)","BAJO CAUCA","2","2018","Suicidios","Poblacion total","25,786","0"
"Necoclí","05490","POINT (-76.786829 8.424299)","URABA","9","2018","Suicidios","Poblacion total","42,279","1"
"Olaya","05501","POINT (-75.81238 6.628142)","OCCIDENTE","6","2018","Suicidios","Poblacion total","3,118","1"
"Peque","05543","POINT (-75.908927 7.021696)","OCCIDENTE","6","2018","Suicidios","Poblacion total","8,108","2"
"Pueblorrico","05576","POINT (-75.841914 5.790844)","SUROESTE","8","2018","Suicidios","Poblacion total","8,660","0"
"Puerto Berrío","05579","POINT (-74.402022 6.490753)","MAGDALENA MEDIO","3","2018","Suicidios","Poblacion total","39,317","4"
"Puerto Nare","05585","POINT (-74.581675 6.187952)","MAGDALENA MEDIO","3","2018","Suicidios","Poblacion total","14,382","0"
"Puerto Triunfo","05591","POINT (-74.640079 5.87335)","MAGDALENA MEDIO","3","2018","Suicidios","Poblacion total","18,052","0"
"Remedios","05604","POINT (-74.69368 7.02808)","NORDESTE","4","2018","Suicidios","Poblacion total","28,423","0"
"Rionegro","05615","POINT (-75.373872 6.153548)","ORIENTE","7","2018","Suicidios","Poblacion total","135,473","10"
"Sabanalarga","05628","POINT (-75.818245 6.850482)","OCCIDENTE","6","2018","Suicidios","Poblacion total","9,034","0"
"Sabaneta","05631","POINT (-75.615491 6.15156)","VALLE DE ABURRA","1","2018","Suicidios","Poblacion total","82,376","5"
"Salgar","05642","POINT (-75.979184 5.963438)","SUROESTE","8","2018","Suicidios","Poblacion total","18,267","0"
"San Andrés de Cuerquia","05647","POINT (-75.67649 6.914739)","NORTE","5","2018","Suicidios","Poblacion total","7,215","0"
"San Carlos","05649","POINT (-74.992086 6.188726)","ORIENTE","7","2018","Suicidios","Poblacion total","16,256","0"
"San Francisco","05652","POINT (-75.102069 5.964854)","ORIENTE","7","2018","Suicidios","Poblacion total","5,648","0"
"San Jerónimo","05656","POINT (-75.72792 6.442677)","OCCIDENTE","6","2018","Suicidios","Poblacion total","15,358","0"
"San José de La Montaña","05658","POINT (-75.683472 6.848958)","NORTE","5","2018","Suicidios","Poblacion total","3,648","0"
"San Juan de Urabá","05659","POINT (-76.524538 8.766496)","URABA","9","2018","Suicidios","Poblacion total","20,085","2"
"San Luis","05660","POINT (-74.994436 6.042772)","ORIENTE","7","2018","Suicidios","Poblacion total","12,990","2"
"San Pedro de Los Milagros","05664","POINT (-75.555959 6.461815)","NORTE","5","2018","Suicidios","Poblacion total","21,949","1"
"San Pedro de Urabá","05665","POINT (-76.382921 8.277916)","URABA","9","2018","Suicidios","Poblacion total","30,934","3"
"San Rafael","05667","POINT (-75.028257 6.295426)","ORIENTE","7","2018","Suicidios","Poblacion total","15,713","1"
"San Roque","05670","POINT (-75.019485 6.485044)","NORDESTE","4","2018","Suicidios","Poblacion total","21,517","1"
"San Vicente","05674","POINT (-75.331782 6.282678)","ORIENTE","7","2018","Suicidios","Poblacion total","22,084","0"
"Santa Bárbara","05679","POINT (-75.568167 5.874215)","SUROESTE","8","2018","Suicidios","Poblacion total","26,782","1"
"Santa Fe de Antioquia","05042","POINT (-75.827742 6.556455)","OCCIDENTE","6","2018","Suicidios","Poblacion total","26,167","3"
"Santa Rosa de Osos","05686","POINT (-75.460696 6.648965)","NORTE","5","2018","Suicidios","Poblacion total","36,312","4"
"Santo Domingo","05690","POINT (-75.164398 6.471292)","NORDESTE","4","2018","Suicidios","Poblacion total","12,393","1"
"Segovia","05736","POINT (-75.164407 6.471289)","NORDESTE","4","2018","Suicidios","Poblacion total","37,900","1"
"Sonsón","05756","POINT (-75.31098 5.709254)","ORIENTE","7","2018","Suicidios","Poblacion total","36,327","3"
"Sopetrán","05761","POINT (-75.742487 6.500955)","OCCIDENTE","6","2018","Suicidios","Poblacion total","15,057","0"
"Támesis","05789","POINT (-75.712508 5.662788)","SUROESTE","8","2018","Suicidios","Poblacion total","16,276","3"
"Tarazá","05790","POINT (-75.39983 7.58049)","BAJO CAUCA","2","2018","Suicidios","Poblacion total","26,960","1"
"Tarso","05792","POINT (-75.82213 5.865469)","SUROESTE","8","2018","Suicidios","Poblacion total","6,187","0"
"Titiribí","05809","POINT (-75.793717 6.063419)","SUROESTE","8","2018","Suicidios","Poblacion total","10,782","1"
"Toledo","05819","POINT (-75.691555 7.01096)","NORTE","5","2018","Suicidios","Poblacion total","4,993","0"
"Turbo","05837","POINT (-76.728476 8.095151)","URABA","9","2018","Suicidios","Poblacion total","124,559","6"
"Uramita","05842","POINT (-76.266639 7.001396)","OCCIDENTE","6","2018","Suicidios","Poblacion total","6,880","0"
"Urrao","05847","POINT (-76.134557 6.317018)","SUROESTE","8","2018","Suicidios","Poblacion total","30,136","1"
"Valdivia","05854","POINT (-75.391627 7.292119)","NORTE","5","2018","Suicidios","Poblacion total","13,798","1"
"Valparaíso","05856","POINT (-75.62448 5.616356)","SUROESTE","8","2018","Suicidios","Poblacion total","6,512","0"
"Vegachí","05858","POINT (-74.798745 6.77151)","NORDESTE","4","2018","Suicidios","Poblacion total","11,817","2"
"Venecia","05861","POINT (-75.733897 5.963555)","SUROESTE","8","2018","Suicidios","Poblacion total","11,606","1"
"Vigía del Fuerte","05873","POINT (-76.896085 6.589081)","URABA","9","2018","Suicidios","Poblacion total","9,089","0"
"Yalí","05885","POINT (-74.842107 6.675328)","NORDESTE","4","2018","Suicidios","Poblacion total","7,606","0"
"Yarumal","05887","POINT (-75.416733 6.963321)","NORTE","5","2018","Suicidios","Poblacion total","41,553","4"
"Yolombó","05890","POINT (-75.01183 6.59926)","NORDESTE","4","2018","Suicidios","Poblacion total","22,530","2"
"Yondó","05893","POINT (-73.909599 7.007398)","MAGDALENA MEDIO","3","2018","Suicidios","Poblacion total","19,043","3"
"Zaragoza","05895","POINT (-74.868261 7.492548)","BAJO CAUCA","2","2018","Suicidios","Poblacion total","24,659","1"
"Abejorral","05002","POINT (-75.427045 5.79145)","ORIENTE","7","2019","Suicidios","Poblacion total","20,612","0"
"Abriaquí","05004","POINT (-76.064563 6.63197)","OCCIDENTE","6","2019","Suicidios","Poblacion total","2,745","0"
"Alejandría","05021","POINT (-75.141258 6.376923)","ORIENTE","7","2019","Suicidios","Poblacion total","4,759","0"
"Amagá","05030","POINT (-75.703216 6.04063)","SUROESTE","8","2019","Suicidios","Poblacion total","30,729","4"
"Amalfi","05031","POINT (-75.075028 6.907385)","NORDESTE","4","2019","Suicidios","Poblacion total","26,501","2"
"Andes","05034","POINT (-75.877699 5.655629)","SUROESTE","8","2019","Suicidios","Poblacion total","43,759","1"
"Angelópolis","05036","POINT (-75.710262 6.111531)","SUROESTE","8","2019","Suicidios","Poblacion total","5,846","0"
"Angostura","05038","POINT (-75.334973 6.885789)","NORTE","5","2019","Suicidios","Poblacion total","11,687","0"
"Anorí","05040","POINT (-75.145827 7.073577)","NORDESTE","4","2019","Suicidios","Poblacion total","18,801","2"
"Anzá","05044","POINT (-75.854027 6.303405)","OCCIDENTE","6","2019","Suicidios","Poblacion total","7,162","0"
"Apartadó","05045","POINT (-76.630692 7.887047)","URABA","9","2019","Suicidios","Poblacion total","121,255","1"
"Arboletes","05051","POINT (-76.427353 8.852936)","URABA","9","2019","Suicidios","Poblacion total","29,738","2"
"Argelia","05055","POINT (-75.142821 5.731236)","ORIENTE","7","2019","Suicidios","Poblacion total","7,798","1"
"Armenia","05059","POINT (-75.787666 6.156497)","OCCIDENTE","6","2019","Suicidios","Poblacion total","5,208","0"
"Barbosa","05079","POINT (-75.331286 6.437248)","VALLE DE ABURRA","1","2019","Suicidios","Poblacion total","55,001","1"
"Bello","05088","POINT (-75.558281 6.334985)","VALLE DE ABURRA","1","2019","Suicidios","Poblacion total","537,451","34"
"Belmira","05086","POINT (-75.667252 6.606713)","NORTE","5","2019","Suicidios","Poblacion total","6,072","0"
"Betania","05091","POINT (-75.976261 5.745292)","SUROESTE","8","2019","Suicidios","Poblacion total","10,446","0"
"Betulia","05093","POINT (-75.984594 6.113454)","SUROESTE","8","2019","Suicidios","Poblacion total","15,929","0"
"Briceño","05107","POINT (-75.551532 7.110465)","NORTE","5","2019","Suicidios","Poblacion total","8,075","0"
"Buriticá","05113","POINT (-75.907102 6.719872)","OCCIDENTE","6","2019","Suicidios","Poblacion total","9,682","0"
"Cáceres","05120","POINT (-75.347874 7.582281)","BAJO CAUCA","2","2019","Suicidios","Poblacion total","29,152","0"
"Caicedo","05125","POINT (-75.982545 6.406072)","OCCIDENTE","6","2019","Suicidios","Poblacion total","8,509","1"
"Caldas","05129","POINT (-75.635534 6.09199)","VALLE DE ABURRA","1","2019","Suicidios","Poblacion total","82,011","6"
"Campamento","05134","POINT (-75.29634 6.979113)","NORTE","5","2019","Suicidios","Poblacion total","9,395","1"
"Cañasgordas","05138","POINT (-76.025603 6.749957)","OCCIDENTE","6","2019","Suicidios","Poblacion total","15,611","2"
"Caracolí","05142","POINT (-74.756712 6.410876)","MAGDALENA MEDIO","3","2019","Suicidios","Poblacion total","4,569","1"
"Caramanta","05145","POINT (-75.644483 5.548681)","SUROESTE","8","2019","Suicidios","Poblacion total","4,735","0"
"Carepa","05147","POINT (-76.655568 7.755937)","URABA","9","2019","Suicidios","Poblacion total","48,374","2"
"Carolina","05150","POINT (-75.281494 6.723626)","NORTE","5","2019","Suicidios","Poblacion total","3,956","1"
"Caucasia","05154","POINT (-75.197397 7.989436)","BAJO CAUCA","2","2019","Suicidios","Poblacion total","91,003","3"
"Chigorodó","05172","POINT (-76.685044 7.672652)","URABA","9","2019","Suicidios","Poblacion total","57,144","3"
"Cisneros","05190","POINT (-75.087684 6.538526)","NORDESTE","4","2019","Suicidios","Poblacion total","9,791","1"
"Ciudad Bolívar","05101","POINT (-76.020994 5.850015)","SUROESTE","8","2019","Suicidios","Poblacion total","26,377","2"
"Cocorná","05197","POINT (-75.185273 6.057769)","ORIENTE","7","2019","Suicidios","Poblacion total","15,606","2"
"Concepción","05206","POINT (-75.259425 6.394975)","ORIENTE","7","2019","Suicidios","Poblacion total","4,874","0"
"Concordia","05209","POINT (-75.907256 6.046154)","SUROESTE","8","2019","Suicidios","Poblacion total","21,664","1"
"Copacabana","05212","POINT (-75.508181 6.346097)","VALLE DE ABURRA","1","2019","Suicidios","Poblacion total","80,676","3"
"Dabeiba","05234","POINT (-76.266682 7.001567)","OCCIDENTE","6","2019","Suicidios","Poblacion total","23,418","2"
"Donmatías","05237","POINT (-75.394608 6.486305)","NORTE","5","2019","Suicidios","Poblacion total","19,033","2"
"Ebéjico","05240","POINT (-75.768514 6.326468)","OCCIDENTE","6","2019","Suicidios","Poblacion total","12,363","0"
"El Bagre","05250","POINT (-74.812977 7.60005)","BAJO CAUCA","2","2019","Suicidios","Poblacion total","52,651","3"
"El Carmen de Viboral","05148","POINT (-75.335351 6.083283)","ORIENTE","7","2019","Suicidios","Poblacion total","61,076","10"
"El Peñol","05541","POINT (-75.161743 6.234274)","ORIENTE","7","2019","Suicidios","Poblacion total","21,536","3"
"El Retiro","05607","POINT (-75.502683 6.057336)","ORIENTE","7","2019","Suicidios","Poblacion total","24,136","0"
"El Santuario","05697","POINT (-75.265676 6.139528)","ORIENTE","7","2019","Suicidios","Poblacion total","36,100","1"
"Entrerríos","05264","POINT (-75.517037 6.567385)","NORTE","5","2019","Suicidios","Poblacion total","11,425","0"
"Envigado","05266","POINT (-75.587333 6.16996)","VALLE DE ABURRA","1","2019","Suicidios","Poblacion total","235,397","16"
"Fredonia","05282","POINT (-75.671749 5.927145)","SUROESTE","8","2019","Suicidios","Poblacion total","24,869","3"
"Frontino","05284","POINT (-76.128568 6.77975)","OCCIDENTE","6","2019","Suicidios","Poblacion total","21,018","0"
"Giraldo","05306","POINT (-75.953365 6.680421)","OCCIDENTE","6","2019","Suicidios","Poblacion total","5,716","1"
"Girardota","05308","POINT (-75.446101 6.377536)","VALLE DE ABURRA","1","2019","Suicidios","Poblacion total","54,202","2"
"Gómez Plata","05310","POINT (-75.219375 6.681523)","NORTE","5","2019","Suicidios","Poblacion total","9,878","0"
"Granada","05313","POINT (-75.18443 6.14432)","ORIENTE","7","2019","Suicidios","Poblacion total","10,204","1"
"Guadalupe","05315","POINT (-75.240458 6.814987)","NORTE","5","2019","Suicidios","Poblacion total","6,662","2"
"Guarne","05318","POINT (-75.442619 6.279958)","ORIENTE","7","2019","Suicidios","Poblacion total","56,977","3"
"Guatapé","05321","POINT (-75.161723 6.234276)","ORIENTE","7","2019","Suicidios","Poblacion total","8,568","0"
"Heliconia","05347","POINT (-75.733349 6.207128)","OCCIDENTE","6","2019","Suicidios","Poblacion total","5,415","0"
"Hispania","05353","POINT (-75.907416 5.799621)","SUROESTE","8","2019","Suicidios","Poblacion total","5,551","0"
"Itagüí","05360","POINT (-75.609585 6.172619)","VALLE DE ABURRA","1","2019","Suicidios","Poblacion total","283,136","22"
"Ituango","05361","POINT (-75.764081 7.172568)","NORTE","5","2019","Suicidios","Poblacion total","27,640","0"
"Jardín","05364","POINT (-75.819483 5.599097)","SUROESTE","8","2019","Suicidios","Poblacion total","14,696","2"
"Jericó","05368","POINT (-75.786118 5.791557)","SUROESTE","8","2019","Suicidios","Poblacion total","13,782","0"
"La Ceja","05376","POINT (-75.431681 6.030682)","ORIENTE","7","2019","Suicidios","Poblacion total","65,950","4"
"La Estrella","05380","POINT (-75.643382 6.157644)","VALLE DE ABURRA","1","2019","Suicidios","Poblacion total","73,966","7"
"La Pintada","05390","POINT (-75.606525 5.747143)","SUROESTE","8","2019","Suicidios","Poblacion total","8,164","0"
"La Unión","05400","POINT (-75.361241 5.973832)","ORIENTE","7","2019","Suicidios","Poblacion total","21,871","1"
"Liborina","05411","POINT (-75.811313 6.67786)","OCCIDENTE","6","2019","Suicidios","Poblacion total","10,243","0"
"Maceo","05425","POINT (-74.673429 6.530691)","MAGDALENA MEDIO","3","2019","Suicidios","Poblacion total","8,369","2"
"Marinilla","05440","POINT (-75.334772 6.173718)","ORIENTE","7","2019","Suicidios","Poblacion total","66,120","5"
"Medellín","05001","POINT (-75.564739 6.253104)","VALLE DE ABURRA","1","2019","Suicidios","Poblacion total","2,455,336","208"
"Montebello","05467","POINT (-75.524621 5.945694)","SUROESTE","8","2019","Suicidios","Poblacion total","6,719","0"
"Murindó","05475","POINT (-76.82131 6.981328)","URABA","9","2019","Suicidios","Poblacion total","5,080","1"
"Mutatá","05480","POINT (-76.436928 7.245319)","URABA","9","2019","Suicidios","Poblacion total","14,048","2"
"Nariño","05483","POINT (-75.176323 5.609727)","ORIENTE","7","2019","Suicidios","Poblacion total","10,335","0"
"Nechí","05495","POINT (-74.775013 8.095003)","BAJO CAUCA","2","2019","Suicidios","Poblacion total","26,385","0"
"Necoclí","05490","POINT (-76.786829 8.424299)","URABA","9","2019","Suicidios","Poblacion total","42,626","2"
"Olaya","05501","POINT (-75.81238 6.628142)","OCCIDENTE","6","2019","Suicidios","Poblacion total","3,200","0"
"Peque","05543","POINT (-75.908927 7.021696)","OCCIDENTE","6","2019","Suicidios","Poblacion total","8,257","1"
"Pueblorrico","05576","POINT (-75.841914 5.790844)","SUROESTE","8","2019","Suicidios","Poblacion total","8,754","1"
"Puerto Berrío","05579","POINT (-74.402022 6.490753)","MAGDALENA MEDIO","3","2019","Suicidios","Poblacion total","39,202","0"
"Puerto Nare","05585","POINT (-74.581675 6.187952)","MAGDALENA MEDIO","3","2019","Suicidios","Poblacion total","14,651","1"
"Puerto Triunfo","05591","POINT (-74.640079 5.87335)","MAGDALENA MEDIO","3","2019","Suicidios","Poblacion total","18,551","2"
"Remedios","05604","POINT (-74.69368 7.02808)","NORDESTE","4","2019","Suicidios","Poblacion total","29,213","1"
"Rionegro","05615","POINT (-75.373872 6.153548)","ORIENTE","7","2019","Suicidios","Poblacion total","138,479","16"
"Sabanalarga","05628","POINT (-75.818245 6.850482)","OCCIDENTE","6","2019","Suicidios","Poblacion total","9,207","1"
"Sabaneta","05631","POINT (-75.615491 6.15156)","VALLE DE ABURRA","1","2019","Suicidios","Poblacion total","86,724","3"
"Salgar","05642","POINT (-75.979184 5.963438)","SUROESTE","8","2019","Suicidios","Poblacion total","18,477","0"
"San Andrés de Cuerquia","05647","POINT (-75.67649 6.914739)","NORTE","5","2019","Suicidios","Poblacion total","7,307","1"
"San Carlos","05649","POINT (-74.992086 6.188726)","ORIENTE","7","2019","Suicidios","Poblacion total","16,423","2"
"San Francisco","05652","POINT (-75.102069 5.964854)","ORIENTE","7","2019","Suicidios","Poblacion total","5,736","1"
"San Jerónimo","05656","POINT (-75.72792 6.442677)","OCCIDENTE","6","2019","Suicidios","Poblacion total","15,840","4"
